id,experiment,model,disease,variable,tag,score,ranking
1624,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.6037081,250
1455,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.6034778,251
890,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.6032375,252
1547,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.60313344,253
778,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.60276353,254
1517,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.60221326,255
1319,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.60217214,256
1608,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.6020253,257
1140,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.6004804,258
1292,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5985761,259
1092,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.59819305,260
1151,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.595977,261
1643,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5959049,262
1456,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5947853,263
883,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5932874,264
1550,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5927556,265
1106,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5911737,266
1169,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5910625,267
1638,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5910525,268
831,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5898459,269
1152,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.58947575,270
1604,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5888063,271
1343,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5883087,272
1004,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5869097,273
1047,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5867978,274
1564,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5849196,275
1133,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5848315,276
1037,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.58309525,277
1203,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5828497,278
1660,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,1.0,0.58253103,279
1116,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.58239186,280
1340,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.58098984,281
1240,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.580421,282
1028,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57956344,283
1497,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5792018,284
1623,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57886267,285
1315,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57879007,286
969,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5787172,287
1058,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57703316,288
1535,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5766677,289
1514,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5751235,290
1184,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57497495,291
1558,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5744095,292
1388,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57406825,293
780,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57396275,294
1281,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57369876,295
1501,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5735302,296
1075,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57345104,297
940,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5733958,298
1485,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5728555,299
1027,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.572003,300
1267,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.571907,301
1464,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.57096946,302
1374,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5708076,303
850,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5699646,304
1251,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5699214,305
1574,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.569621,306
1029,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5665087,307
869,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5664952,308
1195,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5655728,309
1436,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5645029,310
798,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.563797,311
1334,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5625345,312
967,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.56193537,313
1502,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.56133515,314
808,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5612327,315
1055,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5609912,316
1042,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55988,317
1122,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5592388,318
1496,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5589967,319
1154,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5579011,320
925,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5562428,321
768,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55583763,322
1398,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5555755,323
919,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5551135,324
1477,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55497444,325
1097,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5546837,326
1595,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55445933,327
1369,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55413723,328
1614,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55369174,329
783,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55291116,330
1384,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.55271196,331
1236,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5519502,332
829,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5519056,333
1495,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5492036,334
1291,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5481013,335
1451,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5478333,336
777,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54703754,337
911,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5464536,338
947,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5463215,339
1500,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54596066,340
1043,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5458081,341
1556,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54566735,342
918,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54489213,343
1486,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54411453,344
1585,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54116285,345
1124,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.54066724,346
776,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5399624,347
1627,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.53892267,348
1033,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5380331,349
1214,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.53786093,350
1531,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5365181,351
913,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5362962,352
1576,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.53417385,353
1036,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.53326625,354
1108,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5326927,355
1492,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5312131,356
770,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.53095746,357
917,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52985764,358
1205,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5284728,359
1342,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5282477,360
1298,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52811706,361
1528,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52605313,362
1482,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52397805,363
1512,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52166545,364
833,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5208447,365
847,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52076167,366
844,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.52006274,367
1268,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51956886,368
1288,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5187448,369
840,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51856524,370
1474,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5181907,371
865,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51769805,372
1590,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51769525,373
937,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5175877,374
1016,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5165843,375
1127,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5161848,376
1296,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51508474,377
893,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5148415,378
1403,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5145947,379
1218,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5136196,380
1586,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51338357,381
1428,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5107896,382
1593,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.51012397,383
1306,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.50997734,384
1150,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.50880086,385
1538,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5082954,386
1355,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.507458,387
1409,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5069587,388
1346,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5062618,389
855,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5043092,390
876,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.50420934,391
1420,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.50411147,392
1444,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.50411075,393
1522,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.503739,394
1605,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5031082,395
1361,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5029304,396
1305,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5025428,397
767,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5021674,398
1596,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5007538,399
1503,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.5000658,400
1567,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4991623,401
977,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49812618,402
1095,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49811754,403
1276,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49788725,404
1125,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49596748,405
935,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49508342,406
1635,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.494791,407
1542,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49445248,408
1480,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4941569,409
1543,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4924568,410
1611,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49240878,411
1273,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4920633,412
1224,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.49057132,413
1102,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48905677,414
1068,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4887675,415
1212,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4885169,416
1061,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4883945,417
1498,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.487893,418
1320,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48753273,419
1182,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4874111,420
1463,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48671824,421
1509,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48628685,422
1385,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48622683,423
1328,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48549125,424
1515,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48504364,425
1546,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48415628,426
1386,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48269743,427
958,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48226842,428
1134,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48197153,429
1026,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.48028585,430
1657,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47997895,431
1123,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47990057,432
1396,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47915098,433
1560,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47879595,434
976,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4785934,435
1018,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4784521,436
1054,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47811487,437
1389,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47725558,438
1578,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47721812,439
949,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47544628,440
1370,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47472993,441
1380,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47436908,442
1395,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47420457,443
1639,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4740902,444
1667,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,1.0,0.47364825,445
1462,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47324014,446
1201,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47299552,447
1172,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47277677,448
1084,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.47242832,449
1003,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4705723,450
791,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4693961,451
758,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4687918,452
1053,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46828222,453
996,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4662988,454
938,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46629333,455
1431,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46382666,456
1413,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46340862,457
1670,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,1.0,0.46335062,458
874,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46302846,459
756,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4620959,460
983,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46073186,461
1447,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.46000218,462
1617,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45941696,463
891,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4593293,464
1093,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45927247,465
907,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45892152,466
789,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.458202,467
1249,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45717376,468
1628,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45705327,469
1510,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45663655,470
1103,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45647258,471
1602,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4552048,472
1196,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45476863,473
908,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45357096,474
1317,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45311305,475
1217,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45265827,476
1367,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45209464,477
948,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45205882,478
861,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4519992,479
1577,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45145085,480
1162,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45125207,481
1325,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.45108715,482
1483,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.451001,483
1516,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4501797,484
1563,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44991645,485
888,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44930527,486
1204,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44916785,487
1651,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.448608,488
1295,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44835797,489
1230,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4464846,490
1561,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4445115,491
1513,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44409546,492
1244,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4440095,493
1476,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44376576,494
894,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44323665,495
819,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44306478,496
1381,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44294327,497
1069,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44235352,498
945,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4422876,499
1326,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.44003218,500
1120,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4390465,501
1226,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4376322,502
1508,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.43640038,503
1650,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4362849,504
797,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.43508163,505
1041,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.43258488,506
1412,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.43060243,507
1311,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4305283,508
1290,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4300788,509
775,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42938074,510
1591,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4278299,511
1176,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42773908,512
1569,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4276313,513
968,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42731798,514
1210,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4269206,515
1632,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.425454,516
1357,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42513353,517
1049,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42483082,518
1584,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42391446,519
1468,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42298084,520
1263,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.422201,521
1511,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.42107028,522
856,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4209407,523
956,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4209086,524
1171,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4187013,525
1197,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.41838095,526
1096,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.4178095,527
1421,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.41697922,528
942,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.41692743,529
849,h-05-baseline-protocol,all-MiniLM-L6-v2,ebola,rainfall,0.0,0.41639924,530
