id,experiment,model,disease,variable,tag,score,ranking
1557,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,282
1210,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,283
1241,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,284
1368,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,285
1221,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,286
1621,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,287
927,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,288
1548,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,289
1339,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,290
1575,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,291
893,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,292
1310,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,293
763,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,294
813,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,295
936,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,296
1085,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,297
1396,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,298
1170,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,299
783,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,300
1518,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,301
1659,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,1.0,0.0,302
1297,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,303
1357,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,304
1469,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,305
966,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,306
915,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,307
779,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,308
974,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,309
1635,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,310
1009,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,311
1133,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,312
861,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,313
1451,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,314
1398,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,315
1018,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,316
1245,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,317
1002,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,318
1508,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,319
910,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,320
996,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,321
1352,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,322
1651,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,323
1228,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,324
1667,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,1.0,0.0,325
1126,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,326
961,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,327
789,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,328
1509,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,329
1062,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,330
1246,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,331
1264,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,332
1629,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,333
1643,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,334
801,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,335
1320,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,336
1428,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,337
1516,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,338
1078,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,339
1640,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,340
890,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,341
886,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,342
1363,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,343
1181,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,344
1367,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,345
1092,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,346
1158,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,347
1259,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,348
944,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,349
965,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,350
1255,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,351
1481,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,352
1409,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,353
1425,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,354
1413,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,355
817,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,356
867,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,357
1171,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,358
1582,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,359
1592,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,360
1024,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,361
1017,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,362
1587,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,363
1212,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,364
1550,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,365
1186,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,366
879,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,367
1609,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,368
952,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,369
1032,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,370
911,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,371
816,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,372
1004,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,373
1306,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,374
1514,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,375
1205,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,376
1313,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,377
1047,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,378
1200,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,379
1393,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,380
834,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,381
989,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,382
1124,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,383
1490,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,384
812,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,385
1472,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,386
1359,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,387
1135,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,388
1625,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,389
897,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,390
1065,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,391
1083,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,392
1655,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,393
1081,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,394
1442,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,395
878,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,396
1453,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,397
1523,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,398
1035,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,399
809,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,400
1459,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,401
1485,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,402
1108,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,403
1030,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,404
1218,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,405
1447,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,406
845,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,407
1113,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,408
1578,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,409
808,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,410
835,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,411
1263,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,412
1183,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,413
1554,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,414
793,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,415
953,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,416
1112,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,417
977,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,418
1203,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,419
906,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,420
1022,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,421
901,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,422
1196,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,423
904,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,424
1414,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,425
1600,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,426
1601,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,427
888,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,428
1344,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,429
1053,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,430
1300,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,431
1639,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,432
1066,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,433
768,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,434
1439,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,435
1464,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,436
1060,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,437
1251,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,438
1379,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,439
782,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,440
1628,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,441
1632,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,442
1477,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,443
1142,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,444
1492,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,445
1475,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,446
756,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,447
1098,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,448
1608,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,449
874,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,450
1534,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,451
1471,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,452
1603,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,453
1660,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,1.0,0.0,454
1330,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,455
1405,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,456
1610,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,457
780,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,458
1343,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,459
1090,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,460
1498,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,461
1214,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,462
1462,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,463
775,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,464
1421,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,465
883,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,466
1436,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,467
1265,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,468
1249,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,469
1321,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,470
1252,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,471
1234,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,472
1275,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,473
1127,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,474
1067,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,475
1256,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,476
1417,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,477
1500,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,478
1566,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,479
856,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,480
1434,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,481
1169,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,482
1480,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,483
1000,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,484
958,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,485
1528,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,486
1552,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,487
787,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,488
1387,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,489
1185,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,490
1268,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,491
774,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,492
949,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,493
939,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,494
850,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,495
1345,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,496
1570,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,497
1354,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,498
1355,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,499
1077,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,500
1236,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,501
960,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,502
921,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,503
1624,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,504
1450,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,505
933,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,506
946,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,507
1649,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,508
1272,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,509
865,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,510
1377,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,511
1026,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,512
1369,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,513
1163,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,514
827,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,515
1441,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,516
1561,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,517
1504,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,518
1559,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,519
1637,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,520
997,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,521
1128,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,522
797,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,523
1531,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,524
804,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,525
1502,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,526
1184,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,527
805,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,528
972,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,529
1631,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,530
1117,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,531
1410,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,532
1445,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,533
1567,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,534
1100,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,535
1118,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,536
866,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,537
1076,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,538
1304,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,539
1407,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,540
1074,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,541
1329,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,542
1342,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,543
1443,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,544
1378,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,545
1279,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,546
1619,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,547
1644,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,548
1028,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,549
905,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,550
1391,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,551
1324,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,552
1195,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,553
1664,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,1.0,0.0,554
836,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,555
1008,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,556
1243,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,557
1543,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,558
795,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,559
1539,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,560
1386,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,561
1314,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,562
1104,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,563
1465,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,564
1267,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,565
1533,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,566
807,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,567
1527,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,568
1010,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,569
1095,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,570
998,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,571
1025,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,572
1193,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,573
1075,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,574
1589,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,575
938,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,576
1305,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,577
1470,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,578
1569,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,579
942,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,580
1294,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,581
1526,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,582
926,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,583
1618,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,584
1468,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,585
1483,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,586
993,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,587
1013,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,588
1285,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,589
1522,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,590
1501,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,591
954,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,592
1381,h-05-single-zsfc-2,gpt-4o-mini,ebola,rainfall,0.0,0.0,593
