id,experiment,model,disease,variable,tag,score,ranking
795,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,257
1104,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,258
1533,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,259
1095,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,260
1075,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,261
926,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,262
1501,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,263
1622,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,264
1311,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,265
1588,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,266
1037,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,267
1641,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,268
1204,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,269
1325,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,270
1444,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,271
1380,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,272
1449,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,273
1617,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,274
1654,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,275
1166,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,276
875,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,277
1101,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,278
1486,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,279
1023,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,280
1597,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,281
1538,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,282
1044,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,283
1611,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,284
833,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,285
1630,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,286
1302,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,287
1273,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,288
1473,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,289
1602,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,290
1551,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,291
1577,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,292
1418,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,293
1366,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,294
1014,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,295
971,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,296
757,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.5,297
1573,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,298
810,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,299
1541,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,300
1278,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,301
1173,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,302
844,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,303
1040,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,304
1153,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,305
1374,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,306
1271,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,307
1548,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,308
1085,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,309
1357,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,310
1481,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,311
1212,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,312
1135,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,313
809,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,314
977,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,315
1090,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,316
1321,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,317
1128,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,318
1118,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,319
1381,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,320
1208,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,321
1312,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,322
1107,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,323
1327,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,324
1056,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,325
1506,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,326
1187,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.4375,327
1042,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,328
1413,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,329
1113,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,330
904,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,331
1434,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,332
1198,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,333
1258,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.375,334
1149,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,335
1225,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,336
1615,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,337
1111,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,338
1232,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,339
955,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,340
1288,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,341
1105,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,342
943,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,343
893,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,344
1592,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,345
1601,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,346
1405,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,347
997,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,348
1157,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,349
1427,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,350
802,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,351
1152,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,352
1134,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,353
1319,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,354
882,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.3125,355
1194,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,356
1340,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,357
968,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,358
794,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,359
1189,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,360
1295,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,361
1041,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,362
1277,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,363
1484,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,364
1463,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,365
967,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,366
1399,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,367
798,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,368
1175,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,369
1201,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,370
1093,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,371
1244,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,372
815,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,373
1406,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,374
869,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,375
806,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,376
855,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,377
1296,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,378
1438,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,379
841,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,380
838,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,381
1430,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,382
1073,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,383
778,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,384
1237,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,385
1440,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,386
828,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,387
871,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,388
1054,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,389
840,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,390
1517,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,391
1027,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,392
1168,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,393
1328,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,394
1125,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,395
1036,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,396
1411,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,397
1281,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,398
950,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,399
948,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,400
846,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,401
973,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,402
1242,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,403
1493,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,404
1408,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,405
1063,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,406
930,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,407
837,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,408
1364,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,409
1121,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,410
1151,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,411
1368,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,412
813,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,413
783,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,414
1297,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,415
966,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,416
1009,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,417
1451,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,418
1018,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,419
1002,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,420
1508,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,421
996,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,422
1228,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,423
1509,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,424
1246,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,425
1629,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,426
1643,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,427
801,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,428
1363,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,429
1367,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,430
965,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,431
1255,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,432
1587,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,433
879,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,434
1004,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,435
1514,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,436
1313,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,437
1472,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,438
897,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,439
1065,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,440
808,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,441
906,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,442
901,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,443
1196,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,444
888,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,445
1344,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,446
1251,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,447
1379,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,448
782,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,449
1142,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,450
1492,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,451
1475,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,452
1098,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,453
1608,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,454
1471,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,455
1603,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,456
1421,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,457
1234,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,458
856,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,459
1169,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,460
850,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,461
1077,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,462
1272,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,463
865,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,464
1377,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,465
1559,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,466
797,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,467
805,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,468
1100,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,469
1076,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,470
1329,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,471
1391,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,472
1195,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,473
836,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,474
1243,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,475
1465,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,476
1527,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,477
1305,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,478
1294,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,479
1526,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,480
1618,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,481
1468,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,482
1483,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,483
993,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,484
873,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,485
1177,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,486
1174,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,487
1482,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,488
892,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,489
1227,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,490
992,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,491
1467,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,492
765,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,493
1052,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,494
1253,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,495
1397,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,496
1164,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,497
1515,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,498
935,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,499
1519,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,500
898,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,501
1580,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,502
1549,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,503
1594,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,504
1220,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,505
1079,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,506
1315,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,507
1491,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,508
1362,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,509
984,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,510
1616,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,511
1424,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,512
1286,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,513
872,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,514
1488,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,515
1145,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,516
1262,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,517
1136,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,518
785,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,519
1401,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,520
991,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,521
983,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,522
819,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,523
1535,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,524
1043,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,525
1513,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,526
788,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,527
1088,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,528
924,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,529
790,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,530
1120,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,531
917,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,532
1257,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,533
870,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.25,534
1415,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,535
1322,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,536
859,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,537
818,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,538
1131,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,539
1320,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,540
939,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,541
1644,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,542
1160,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,543
1003,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,544
769,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,545
1006,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,546
1165,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,547
1476,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,548
857,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,549
1341,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.1875,550
761,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,551
1259,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,552
1439,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,553
1265,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,554
1531,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,555
972,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,556
1645,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,557
1224,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,558
1219,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,559
908,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,560
1521,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,561
863,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,562
1061,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,563
1089,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,564
823,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,565
1581,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,566
1182,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,567
1233,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,568
781,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,569
770,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,570
1404,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.125,571
777,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,572
1292,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,573
1332,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,574
800,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,575
1015,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,576
1230,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,577
1133,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,578
1300,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,579
1631,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,580
1314,h-05-single-answer-5,gpt-4o-mini,ebola,rainfall,0.0,0.0625,581
